,zpid,latitude,longitude,usecode,bathrooms,bedrooms,zipcode,price,lotSizeSqFt,Nearest Station Index,Nearest Station Lat,Nearest Station Lon,Borough,distance_miles
5347,81947388,40.762989,-73.931194,Cooperative,0.0,0,11106,322072,0,3,40.76182,-73.925508,Q,0.3084288533901647
5348,82239508,40.762609,-73.931027,Cooperative,0.0,0,11106,312097,0,3,40.76182,-73.925508,Q,0.2940180489477653
5349,82384207,40.762989,-73.931194,Cooperative,0.0,0,11106,322072,0,3,40.76182,-73.925508,Q,0.3084288533901647
5350,82784458,40.762989,-73.931194,Cooperative,0.0,0,11106,322072,0,3,40.76182,-73.925508,Q,0.3084288533901647
5351,89137668,40.762609,-73.931027,Cooperative,0.0,0,11106,312097,0,3,40.76182,-73.925508,Q,0.2940180489477653
5352,89229983,40.762989,-73.931194,Cooperative,0.0,0,11106,322072,0,3,40.76182,-73.925508,Q,0.3084288533901647
5355,30574101,40.660133,-73.997926,MultiFamily2To4,1.0,2,11232,873539,2100,30,40.660396999999996,-73.998091,Bk,0.020193257328842525
5358,30577534,40.645286,-74.014306,Townhouse,3.0,4,11220,996620,1675,33,40.645069,-74.014034,Bk,0.02069790318654864
5367,30667698,40.640981,-73.963667,Duplex,0.0,0,11226,1326088,1500,45,40.640927000000005,-73.963891,Bk,0.012326259701176982
5368,30724842,40.625374,-73.957357,SingleFamily,0.0,0,11230,1848534,4000,48,40.625039,-73.960803,Bk,0.18224441368564676
5369,30724811,40.625321,-73.957749,MultiFamily2To4,4.0,7,11230,1227283,4000,48,40.625039,-73.960803,Bk,0.16138571402380814
5370,30724770,40.625171,-73.95912,MultiFamily2To4,5.0,8,11230,1158592,3000,48,40.625039,-73.960803,Bk,0.0887557954838919
5381,30724431,40.62569,-73.958966,SingleFamily,2.5,6,11230,1467681,5000,48,40.625039,-73.960803,Bk,0.10635042890941267
5382,30724465,40.625671,-73.95914,SingleFamily,0.0,0,11230,1981675,5000,48,40.625039,-73.960803,Bk,0.097561031175889
5383,30724467,40.625772,-73.958265,MultiFamily2To4,4.0,5,11230,1112517,4000,48,40.625039,-73.960803,Bk,0.14244922057420836
5384,30724468,40.625756,-73.958404,Duplex,1.0,1,11230,1626195,4000,48,40.625039,-73.960803,Bk,0.13525011837649775
5385,30724502,40.625885,-73.957221,SingleFamily,0.0,0,11230,1611764,4383,48,40.625039,-73.960803,Bk,0.19678850980133133
5390,30724631,40.624877,-73.961918,MultiFamily2To4,1.0,1,11230,730132,2000,48,40.625039,-73.960803,Bk,0.05955207023560694
5394,2088811899,40.58571,-73.95386,MultiFamily2To4,1.0,1,11235,279322,0,53,40.586896,-73.954155,Bk,0.08341998826284608
5403,2085760078,40.578115,-73.956708,Unknown,0.0,0,11235,374129,0,54,40.577621,-73.961376,Bk,0.24741104744036008
5407,89073181,40.576974,-73.954621,Condominium,0.0,0,11235,769980,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5408,89073031,40.576974,-73.954621,Condominium,0.0,0,11235,965135,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5409,89072379,40.576974,-73.954621,Condominium,0.0,0,11235,844437,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5410,89072256,40.576974,-73.954621,Condominium,0.0,0,11235,958070,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5411,89071844,40.576974,-73.954621,Condominium,0.0,0,11235,521728,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5412,89071207,40.576974,-73.954621,Condominium,0.0,0,11235,859583,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5413,89070230,40.576974,-73.954621,Condominium,0.0,0,11235,769980,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5414,89069765,40.576974,-73.954621,Condominium,1.0,1,11235,440101,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5415,89069552,40.576974,-73.954621,Condominium,0.0,0,11235,675705,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5416,89069519,40.577284,-73.954624,Condominium,2.0,2,11235,671472,0,54,40.577621,-73.961376,Bk,0.3552088626144187
5417,89069381,40.576974,-73.954621,Condominium,0.0,0,11235,675705,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5418,89068621,40.576974,-73.954621,Condominium,0.0,0,11235,769980,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5419,89067011,40.577284,-73.954624,Condominium,1.0,1,11235,451604,0,54,40.577621,-73.961376,Bk,0.3552088626144187
5420,89066678,40.576974,-73.954621,Condominium,0.0,0,11235,436328,0,54,40.577621,-73.961376,Bk,0.35741113923689793
5427,2096366385,40.578567,-73.967411,Unknown,0.0,0,11235,433592,0,55,40.576312,-73.968501,Bk,0.16602593054584883
5428,2104364983,40.584262,-73.956659,MultiFamily2To4,1.0,1,11235,277225,0,53,40.586896,-73.954155,Bk,0.22453476623977536
5432,30718391,40.611874,-73.981648,Duplex,0.0,0,11204,950271,1610,75,40.611815,-73.981848,Bk,0.011258012316510378
5433,30721680,40.603965,-73.980158,SingleFamily,0.0,0,11223,785065,1294,76,40.603922999999995,-73.98035300000001,Bk,0.010636201534012674
5434,30735412,40.59749,-73.978913,Duplex,0.0,0,11223,778382,950,77,40.597473,-73.979137,Bk,0.01181387085289315
5435,32120316,40.696918,-73.827414,SingleFamily,2.0,3,11418,623186,3049,79,40.700492,-73.828294,Q,0.251284029922688
5440,32120318,40.69673,-73.827322,Duplex,0.0,0,11418,736661,4600,79,40.700492,-73.828294,Q,0.264952105436181
5441,32120467,40.695437,-73.82668,SingleFamily,2.5,3,11418,704949,2874,79,40.700492,-73.828294,Q,0.35946696401159206
5442,32120470,40.695243,-73.826591,SingleFamily,0.0,0,11418,583109,2875,79,40.700492,-73.828294,Q,0.373598688313581
5443,32120617,40.695808,-73.826131,MultiFamily2To4,2.0,4,11418,728161,4400,79,40.700492,-73.828294,Q,0.34300187848065566
5444,2099129323,40.7011,-73.82942,SingleFamily,3.0,5,11418,854884,3380,79,40.700492,-73.828294,Q,0.07243504213426813
5460,32121336,40.687224,-73.839849,MultiFamily2To4,3.0,4,11416,653398,2500,193,40.681711,-73.837683,Q,0.3975823432500109
5462,32120819,40.68883,-73.840014,MultiFamily2To4,3.0,3,11416,672413,1742400,193,40.681711,-73.837683,Q,0.5069695537077542
5464,32121404,40.687551,-73.839387,SingleFamily,0.0,1,11416,612247,2012,193,40.681711,-73.837683,Q,0.4133936059073919
5465,32121979,40.684808,-73.838663,Duplex,0.0,0,11416,689463,2500,193,40.681711,-73.837683,Q,0.22012548281688896
5466,32122030,40.684738,-73.838002,Triplex,0.0,0,11416,1005225,5325,193,40.681711,-73.837683,Q,0.2098780900328145
5468,2097704106,40.6883,-73.8417,MultiFamily2To4,3.0,4,11416,711793,2067,81,40.695178000000006,-73.84433,Q,0.49494964009302306
5489,2133427686,40.68119,-73.879855,SingleFamily,1.0,0,11208,723237,9583,87,40.68141,-73.880039,Bk,0.018005783369573626
5495,2112389374,40.718817,-73.986943,MultiFamily2To4,1.0,2,10002,1010151,0,101,40.718315000000004,-73.987437,M,0.04328330553481758
5496,2097047980,40.718826,-73.98686,MultiFamily2To4,1.0,2,10002,1011199,0,101,40.718315000000004,-73.987437,M,0.04648573533185019
5497,2133383119,40.704799,-74.011802,Townhouse,0.0,0,10004,41764121,0,106,40.706476,-74.01105600000001,M,0.12231874212941311
5499,2110613608,40.70446,-74.01146,Apartment,2.0,2,10004,838890,0,106,40.706476,-74.01105600000001,M,0.14093446730533596
5501,2110075520,40.70446,-74.01146,Condominium,2.5,3,10004,1211270,2439,106,40.706476,-74.01105600000001,M,0.14093446730533596
5503,83936560,40.706531,-74.010587,Condominium,2.0,1,10005,1820730,1525,106,40.706476,-74.01105600000001,M,0.024864764370950167
5504,83937450,40.706531,-74.010587,Condominium,2.0,1,10005,2510065,0,106,40.706476,-74.01105600000001,M,0.024864764370950167
5505,83941080,40.706436,-74.010566,Condominium,1.0,1,10005,1740244,0,106,40.706476,-74.01105600000001,M,0.025821176981229592
5506,83931724,40.706531,-74.010587,Condominium,2.0,1,10005,2217330,0,106,40.706476,-74.01105600000001,M,0.024864764370950167
5507,89228445,40.706021,-74.011786,MultiFamily2To4,1.0,0,10004,664171,0,106,40.706476,-74.01105600000001,M,0.04951553729822687
5508,80008166,40.706531,-74.010587,Condominium,2.0,2,10005,3383517,0,106,40.706476,-74.01105600000001,M,0.024864764370950167
5509,80005893,40.706531,-74.010587,Condominium,2.0,2,10005,2463892,0,106,40.706476,-74.01105600000001,M,0.024864764370950167
5510,80005834,40.706531,-74.010587,Condominium,2.0,1,10005,1650478,0,106,40.706476,-74.01105600000001,M,0.024864764370950167
5511,79979600,40.706531,-74.010587,Condominium,1.0,0,10005,991462,0,106,40.706476,-74.01105600000001,M,0.024864764370950167
5512,79979246,40.706531,-74.010587,Condominium,3.0,3,10005,2817350,0,106,40.706476,-74.01105600000001,M,0.024864764370950167
5513,80007224,40.706531,-74.010587,Condominium,2.0,0,10005,1580339,0,106,40.706476,-74.01105600000001,M,0.024864764370950167
5518,69509696,40.706436,-74.010566,Condominium,3.0,3,10005,2852941,0,106,40.706476,-74.01105600000001,M,0.025821176981229592
5519,80012380,40.706531,-74.010587,Condominium,2.0,1,10005,2385285,0,106,40.706476,-74.01105600000001,M,0.024864764370950167
5520,80010342,40.706531,-74.010587,MultiFamily2To4,1.0,0,10005,890916,0,106,40.706476,-74.01105600000001,M,0.024864764370950167
5521,69509717,40.706531,-74.010587,Condominium,2.0,1,10005,2285792,0,106,40.706476,-74.01105600000001,M,0.024864764370950167
5522,244858059,40.735852,-73.992509,Cooperative,0.0,0,10003,1319665,31800,14,40.735735999999996,-73.99056800000001,M,0.10196639822116071
5523,2090867153,40.733097,-73.985977,MultiFamily2To4,1.0,1,10003,801770,0,117,40.732849,-73.986122,M,0.01874743707938082
5524,2091581749,40.733097,-73.985977,MultiFamily2To4,1.0,2,10003,1010232,0,117,40.732849,-73.986122,M,0.01874743707938082
5525,2102973871,40.733097,-73.985977,MultiFamily2To4,1.0,1,10003,801770,0,117,40.732849,-73.986122,M,0.01874743707938082
5526,2106565582,40.733097,-73.985977,MultiFamily2To4,1.0,2,10003,1010232,0,117,40.732849,-73.986122,M,0.01874743707938082
5527,2109534619,40.733097,-73.985977,MultiFamily2To4,1.0,1,10003,801770,0,117,40.732849,-73.986122,M,0.01874743707938082
5528,2111351087,40.733088,-73.985979,MultiFamily2To4,1.0,1,10003,801808,0,117,40.732849,-73.986122,M,0.0181369631284372
5529,2116552109,40.733097,-73.985977,MultiFamily2To4,1.0,1,10003,801770,0,117,40.732849,-73.986122,M,0.01874743707938082
5530,2087851239,40.730712,-73.981773,MultiFamily2To4,1.0,1,10009,704318,0,118,40.730953,-73.981628,M,0.018306251385186482
5531,2102480181,40.730712,-73.981773,MultiFamily2To4,1.0,1,10009,704318,0,118,40.730953,-73.981628,M,0.018306251385186482
5532,2104943559,40.730712,-73.981773,MultiFamily2To4,1.0,1,10009,704318,0,118,40.730953,-73.981628,M,0.018306251385186482
5533,30618462,40.717518,-73.956762,Quadruplex,0.0,0,11211,3593429,5000,119,40.717304,-73.956872,Bk,0.015873451412705245
5534,32277825,40.629889,-74.10319,SingleFamily,2.0,3,10301,583877,3300,478,40.627915,-74.075162,SI,1.4765070015056667
5535,30622934,40.714751,-73.94396,Triplex,3.0,8,11211,1614203,1400,121,40.714565,-73.944053,Bk,0.013747626646473245
5536,2086231922,40.707862,-73.939703,MultiFamily2To4,1.0,2,11206,461438,0,123,40.707739000000004,-73.93985,Bk,0.011471057980353066
5537,2092064826,40.706005,-73.932785,MultiFamily2To4,1.0,2,11206,440967,0,124,40.706152,-73.93314699999999,Bk,0.021516320734726566
5538,2101704906,40.70597,-73.93278,MultiFamily2To4,1.0,2,11206,440967,0,124,40.706152,-73.93314699999999,Bk,0.022977465641675035
5539,2105345224,40.70597,-73.93278,MultiFamily2To4,1.0,2,11206,440967,0,124,40.706152,-73.93314699999999,Bk,0.022977465641675035
5540,32011206,40.695747,-73.903885,MultiFamily2To4,3.5,9,11385,2063731,2016,128,40.695602,-73.904084,Q,0.014462934503097073
5541,79491636,40.67659,-73.969505,Cooperative,1.0,2,11238,996549,0,341,40.675235,-73.971046,Bk,0.12367339367276965
5563,30590228,40.676587,-73.966865,MultiFamily2To4,2.0,4,11238,2316926,2096,341,40.675235,-73.971046,Bk,0.23824677522498372
5564,30590229,40.676598,-73.966922,Duplex,0.0,0,11238,2764698,2183,341,40.675235,-73.971046,Bk,0.23580397610912282
5565,30590230,40.676611,-73.966983,Duplex,0.0,0,11238,2804247,2183,341,40.675235,-73.971046,Bk,0.23324115146048185
5566,2110107906,40.851678,-73.938324,MultiFamily2To4,1.0,2,10033,677864,0,144,40.851695,-73.937969,M,0.018596181506929828
5567,2104383806,40.851678,-73.938324,MultiFamily2To4,1.0,1,10033,525326,0,144,40.851695,-73.937969,M,0.018596181506929828
5568,2088766577,40.851678,-73.938324,MultiFamily2To4,1.0,2,10033,677864,0,144,40.851695,-73.937969,M,0.018596181506929828
5569,2094414434,40.851678,-73.938324,MultiFamily2To4,1.0,1,10033,525326,0,144,40.851695,-73.937969,M,0.018596181506929828
5570,2094751474,40.851678,-73.938324,MultiFamily2To4,1.0,3,10033,762262,0,144,40.851695,-73.937969,M,0.018596181506929828
5571,2099186948,40.85167,-73.93831,MultiFamily2To4,1.0,1,10033,524001,0,144,40.851695,-73.937969,M,0.017910662340317927
5572,2100791108,40.85167,-73.93831,MultiFamily2To4,1.0,2,10033,677092,0,144,40.851695,-73.937969,M,0.017910662340317927
5573,2104554783,40.851669,-73.938316,MultiFamily2To4,1.0,0,10033,461617,0,144,40.851695,-73.937969,M,0.018229581484914204
5574,2104554805,40.851669,-73.938316,MultiFamily2To4,1.0,1,10033,525326,0,144,40.851695,-73.937969,M,0.018229581484914204
5575,2109263111,40.851509,-73.938049,MultiFamily2To4,1.0,2,10033,652393,0,144,40.851695,-73.937969,M,0.013518610380691966
5576,2109436670,40.851509,-73.938049,MultiFamily2To4,1.0,2,10033,652393,0,144,40.851695,-73.937969,M,0.013518610380691966
5577,2109437446,40.851509,-73.938049,MultiFamily2To4,1.0,2,10033,652393,0,144,40.851695,-73.937969,M,0.013518610380691966
5578,2114396319,40.847452,-73.939315,MultiFamily2To4,1.0,1,10033,417302,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5579,2087512082,40.847452,-73.939315,MultiFamily2To4,2.0,4,10033,925370,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5580,2088135253,40.847452,-73.939315,MultiFamily2To4,1.0,1,10033,417302,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5581,2088440886,40.847452,-73.939315,MultiFamily2To4,1.0,2,10033,707812,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5582,2094006606,40.847452,-73.939315,MultiFamily2To4,1.0,3,10033,738696,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5583,2098859053,40.847452,-73.939315,MultiFamily2To4,2.0,4,10033,921357,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5584,2102891944,40.84745,-73.93931,MultiFamily2To4,1.0,1,10033,417288,0,145,40.847390999999995,-73.939704,M,0.020998967820799394
5585,2108628944,40.847452,-73.939315,MultiFamily2To4,2.0,3,10033,881085,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5586,2109285382,40.84745,-73.939308,Unknown,0.0,0,10033,622810,0,145,40.847390999999995,-73.939704,M,0.021101551722471527
5587,2111011219,40.84745,-73.939308,Unknown,0.0,0,10033,622810,0,145,40.847390999999995,-73.939704,M,0.021101551722471527
5588,2111022016,40.847452,-73.939315,MultiFamily2To4,1.0,1,10033,417302,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5589,2111539224,40.847452,-73.939315,MultiFamily2To4,1.0,1,10033,389233,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5590,2114396295,40.847452,-73.939315,MultiFamily2To4,1.0,2,10033,707812,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5591,2114396323,40.847452,-73.939315,MultiFamily2To4,2.0,4,10033,925380,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5592,2114396327,40.847452,-73.939315,MultiFamily2To4,1.0,1,10033,399493,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5593,2114396329,40.847452,-73.939315,MultiFamily2To4,1.0,1,10033,397983,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5594,2114396334,40.847452,-73.939315,Unknown,0.0,0,10033,622810,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5595,2114396337,40.847452,-73.939315,Unknown,0.0,0,10033,622810,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5596,2116895273,40.847452,-73.939315,Unknown,0.0,0,10033,622810,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5597,2120473443,40.847452,-73.939315,Unknown,0.0,0,10033,622810,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5598,2120513322,40.847452,-73.939315,MultiFamily2To4,1.0,1,10033,417302,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5599,2120637295,40.847452,-73.939315,Unknown,0.0,0,10033,622810,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5600,2121405849,40.847452,-73.939315,MultiFamily2To4,1.0,2,10033,707812,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5601,2121561479,40.847452,-73.939315,Unknown,0.0,0,10033,622810,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5602,2124668735,40.847452,-73.939315,Unknown,1.0,1,10033,410627,0,145,40.847390999999995,-73.939704,M,0.020770211131555586
5603,2087526759,40.837322,-73.940438,MultiFamily2To4,1.0,4,10032,674574,0,147,40.836013,-73.939892,M,0.0948696138217264
5604,2089523027,40.837322,-73.940438,MultiFamily2To4,1.0,4,10032,674573,0,147,40.836013,-73.939892,M,0.0948696138217264
5605,2095009298,40.837322,-73.940438,MultiFamily2To4,1.0,4,10032,642664,0,147,40.836013,-73.939892,M,0.0948696138217264
5606,2096260831,40.837322,-73.940438,MultiFamily2To4,1.0,2,10032,585492,0,147,40.836013,-73.939892,M,0.0948696138217264
5607,2099039159,40.83735,-73.94048,MultiFamily2To4,2.0,4,10032,929171,0,147,40.836013,-73.939892,M,0.09738779911479059
5608,2101274501,40.83735,-73.94048,MultiFamily2To4,1.0,2,10032,586213,0,147,40.836013,-73.939892,M,0.09738779911479059
5609,2101674384,40.83735,-73.94048,MultiFamily2To4,1.0,2,10032,586213,0,147,40.836013,-73.939892,M,0.09738779911479059
5610,2101745521,40.83735,-73.94048,MultiFamily2To4,0.0,0,10032,602369,0,147,40.836013,-73.939892,M,0.09738779911479059
5611,2103604483,40.837348,-73.940483,MultiFamily2To4,2.0,4,10032,926862,0,147,40.836013,-73.939892,M,0.09730635692581105
5612,2103644930,40.837322,-73.940438,MultiFamily2To4,2.0,4,10032,801628,0,147,40.836013,-73.939892,M,0.0948696138217264
5613,2108792875,40.837326,-73.940429,Unknown,0.0,0,10032,624404,0,147,40.836013,-73.939892,M,0.09499311570730654
5614,2108843037,40.83735,-73.94048,MultiFamily2To4,1.0,2,10032,516832,0,147,40.836013,-73.939892,M,0.09738779911479059
5615,2109211802,40.837322,-73.94044,MultiFamily2To4,1.5,3,10032,768358,0,147,40.836013,-73.939892,M,0.09490113979666591
5616,2109211803,40.837326,-73.940429,MultiFamily2To4,1.0,2,10032,576676,0,147,40.836013,-73.939892,M,0.09499311570730654
5617,2111112402,40.837322,-73.940438,MultiFamily2To4,1.0,4,10032,471077,0,147,40.836013,-73.939892,M,0.0948696138217264
5618,2111541563,40.837326,-73.940429,Unknown,0.0,0,10032,624404,0,147,40.836013,-73.939892,M,0.09499311570730654
5619,2126011415,40.837322,-73.940438,Unknown,0.0,0,10032,624380,0,147,40.836013,-73.939892,M,0.0948696138217264
5620,2126827063,40.837322,-73.940438,Unknown,1.5,3,10032,749606,0,147,40.836013,-73.939892,M,0.0948696138217264
5621,2127423698,40.837322,-73.940438,MultiFamily2To4,1.0,2,10032,511360,0,147,40.836013,-73.939892,M,0.0948696138217264
5622,31552839,40.824613,-73.943927,Triplex,0.0,0,10031,2522976,3250,149,40.824783000000004,-73.944216,M,0.0191444015549107
5627,2146379044,40.79612,-73.96144,Cooperative,1.0,2,10025,791810,0,155,40.796092,-73.961454,M,0.0020692171378843666
5628,31523855,40.785787,-73.969381,Cooperative,0.0,0,10024,1768711,21350,157,40.785868,-73.96891600000001,M,0.02496953666752426
5629,2103569650,40.767507,-73.981594,MultiFamily2To4,2.0,2,10019,1782805,0,160,40.768296,-73.981736,M,0.055035977636546767
5630,2107403549,40.768199,-73.982299,Condominium,6.0,3,10019,29153480,0,316,40.768246999999995,-73.98192900000001,M,0.01964963542967984
5631,65317207,40.767507,-73.981594,MultiFamily2To4,3.5,3,10019,5730718,149411,160,40.768296,-73.981736,M,0.055035977636546767
5632,2086665117,40.768199,-73.982299,Condominium,3.0,3,10019,4141682,0,316,40.768246999999995,-73.98192900000001,M,0.01964963542967984
5633,2087051238,40.768199,-73.982299,Condominium,4.5,3,10019,11982938,0,316,40.768246999999995,-73.98192900000001,M,0.01964963542967984
5634,2087704210,40.768199,-73.982299,Condominium,2.5,2,10019,4291652,0,316,40.768246999999995,-73.98192900000001,M,0.01964963542967984
5635,2103131366,40.767507,-73.981594,MultiFamily2To4,2.0,2,10019,1680021,0,160,40.768296,-73.981736,M,0.055035977636546767
