,zpid,latitude,longitude,usecode,bathrooms,bedrooms,zipcode,price,lotSizeSqFt
13451,83049506,40.702004,-73.987053,Condominium,0.0,0,11201,970436,0
13452,83049330,40.702004,-73.987053,MultiFamily2To4,1.0,1,11201,924095,0
13453,83049271,40.702004,-73.987053,Condominium,1.0,1,11201,1017395,0
13454,83049215,40.702004,-73.987053,Condominium,0.0,0,11201,2178740,0
13455,30570814,40.677093,-73.999047,MultiFamily2To4,1.0,1,11231,1137077,1833
13456,30570884,40.676418,-73.999251,Duplex,0.0,0,11231,2445337,2000
13457,30570917,40.675888,-73.999979,Condominium,1.5,2,11231,854647,2500
13458,142793408,40.683603,-74.001006,SingleFamily,0.0,0,11231,0,2325
13459,30573453,40.67743,-74.015598,SingleFamily,0.0,0,11231,2223909,1000
13460,142793407,40.683603,-74.001006,SingleFamily,0.0,0,11231,0,2325
13461,94717465,40.675804,-74.01587,Triplex,0.0,0,11231,2399768,5400
13462,30570245,40.681693,-73.999611,MultiFamily2To4,4.0,8,11231,3053187,2000
13463,30570044,40.682778,-74.000783,MultiFamily2To4,4.0,5,11231,2720696,1992
13464,2090225139,40.682778,-74.000783,MultiFamily2To4,1.0,1,11231,791293,0
13465,2102334329,40.682778,-74.000783,MultiFamily2To4,1.0,1,11231,798631,0
13466,2102827419,40.682778,-74.000783,MultiFamily2To4,1.0,1,11231,791293,0
13467,2103077634,40.682778,-74.000783,MultiFamily2To4,1.0,1,11231,798631,0
13468,30570948,40.675132,-73.999871,MultiFamily2To4,3.0,8,11231,2396892,2108
13469,59996273,40.675948,-73.999732,Condominium,0.0,0,11231,935565,0
13470,2086171336,40.682778,-74.000783,MultiFamily2To4,1.0,2,11231,1078206,0
13471,59996270,40.675948,-73.999732,Condominium,0.0,0,11231,1215079,0
13472,2099750578,40.675948,-73.999732,MultiFamily2To4,2.5,2,11231,1353039,0
13473,59996274,40.675948,-73.999732,MultiFamily2To4,2.5,2,11231,1154831,0
13474,59996269,40.675948,-73.999732,Condominium,0.0,0,11231,1359578,0
13475,59996271,40.675948,-73.999732,Condominium,2.0,2,11231,1390929,0
13476,2107025463,40.675804,-74.015914,MultiFamily2To4,1.0,3,11231,1149867,0
13477,2108211942,40.67662,-74.01506,MultiFamily2To4,0.0,1,11231,726037,0
13478,2117915283,40.675804,-74.01587,MultiFamily2To4,1.0,3,11231,1149864,0
13479,2125728650,40.683603,-74.001006,Unknown,4.0,6,11231,2290875,2300
13480,30569202,40.685683,-73.996857,SingleFamily,1.0,2,11231,4117983,2321
13481,30571965,40.683175,-73.994363,Triplex,0.0,0,11231,3283958,2500
13482,30572467,40.680109,-73.993242,MultiFamily2To4,1.0,1,11231,973458,1565
13483,30572466,40.680109,-73.993242,SingleFamily,0.0,0,11231,3602390,1565
13484,30572745,40.679034,-73.991908,MultiFamily2To4,4.0,5,11231,2857570,1530
13485,30572468,40.680109,-73.993242,Duplex,0.0,0,11231,3315730,1565
13486,30572329,40.681573,-73.994364,Apartment,1.0,3,11231,0,2000
13487,112079077,40.679584,-73.990056,Townhouse,6.0,5,11231,3729872,0
13488,2112462016,40.67874,-74.01143,Apartment,2.0,3,11231,0,0
13489,2105896543,40.678749,-74.011611,Unknown,0.0,0,11231,1229838,0
13490,2102915466,40.68562,-73.99686,MultiFamily2To4,1.0,2,11231,1222561,0
13491,2105146838,40.68568,-73.996879,MultiFamily2To4,1.0,2,11231,1228412,0
13492,2099619774,40.68156,-73.99436,Apartment,1.0,3,11231,0,0
13493,2118817238,40.685683,-73.996857,MultiFamily2To4,1.0,2,11231,1295968,0
13494,2098073373,40.681573,-73.994364,Unknown,0.0,0,11231,1287634,0
13495,30573321,40.677258,-74.005951,MultiFamily2To4,3.0,9,11231,2477430,2178
13496,30573326,40.733861,-73.998692,Townhouse,9.0,5,11231,1038549,2500
13497,154065641,40.67758,-74.00627,SingleFamily,0.0,0,11231,0,2000
13498,2105800235,40.669059,-73.98746,Apartment,2.0,3,11215,0,0
13499,2106372701,40.6692,-73.98799,MultiFamily2To4,2.0,3,11215,1302272,0
13500,2104979062,40.6717,-73.98679,Apartment,1.0,1,11215,0,0
13501,2104981689,40.6717,-73.98679,MultiFamily2To4,1.0,1,11215,658398,0
13502,2104992471,40.6716,-73.9865,MultiFamily2To4,1.0,2,11215,987129,0
13503,30584842,40.668136,-73.985396,Duplex,0.0,0,11215,2616962,1436
13504,30584847,40.668265,-73.985646,MultiFamily2To4,2.5,3,11215,1801898,1542
13505,30584848,40.668289,-73.985696,Apartment,1.0,1,11215,0,1542
13506,30584851,40.668378,-73.985855,Duplex,0.0,0,11215,3045160,2000
13507,30584854,40.668467,-73.986039,Triplex,0.0,0,11215,3136871,2000
13508,30584855,40.668487,-73.986099,MultiFamily2To4,2.5,5,11215,2195209,1572
13509,30584856,40.668513,-73.986152,Duplex,0.0,0,11215,2458150,1572
13510,30584857,40.668537,-73.986202,Apartment,1.0,1,11215,0,1572
13511,30584903,40.6665,-73.982242,Cooperative,0.0,0,11215,1504062,1720
13512,30584904,40.666673,-73.982331,MultiFamily2To4,2.5,4,11215,2410269,2608
13513,30584905,40.666705,-73.982396,SingleFamily,0.0,0,11215,2812214,1800
13514,30584907,40.666758,-73.982506,Duplex,0.0,0,11215,2604107,1800
13515,30584909,40.666811,-73.982616,SingleFamily,1.0,1,11215,2454153,1800
13516,30584910,40.666838,-73.982671,MultiFamily2To4,1.0,3,11215,1564144,1842
13517,30584911,40.666865,-73.982728,Apartment,1.0,2,11215,0,1875
13518,30584912,40.666893,-73.982786,MultiFamily2To4,2.0,2,11215,1604341,1875
13519,30584913,40.666921,-73.982844,Duplex,0.0,0,11215,2622369,1875
13520,30584916,40.667004,-73.983015,MultiFamily2To4,1.0,1,11215,939862,1875
13521,30584918,40.667059,-73.983127,Duplex,0.0,0,11215,2630253,1875
13522,30584920,40.667113,-73.98324,Duplex,0.0,0,11215,2630160,1875
13523,30584633,40.708473,-73.964981,Condominium,1.0,0,11215,0,0
13524,2096886495,40.670359,-73.989375,Unknown,0.0,0,11215,1106693,0
13525,2097660097,40.66762,-73.980757,SingleFamily,2.0,2,11215,1337600,0
13526,2097037107,40.6716,-73.9865,Unknown,0.0,0,11215,1086788,0
13527,2104865441,40.6717,-73.98679,MultiFamily2To4,1.0,2,11215,981060,0
13528,2104933041,40.6717,-73.98679,MultiFamily2To4,1.0,1,11215,658422,0
13529,2104981080,40.6717,-73.98679,MultiFamily2To4,1.0,1,11215,658398,0
13530,30584598,40.672453,-73.992539,MultiFamily2To4,1.0,1,11215,896135,2500
13531,30584615,40.670643,-73.988768,SingleFamily,0.0,0,11215,0,1340
13532,30584616,40.670674,-73.988832,MultiFamily2To4,3.0,4,11215,2149734,1341
13533,30584617,40.670704,-73.988895,Apartment,1.0,3,11215,0,1340
13534,30584618,40.670751,-73.988952,Triplex,0.0,0,11215,3159049,2000
13535,30584619,40.670787,-73.989027,MultiFamily2To4,1.0,2,11215,1080962,2000
13536,30584620,40.670824,-73.989103,MultiFamily2To4,3.0,4,11215,2238845,2000
13537,30584621,40.67086,-73.989179,MultiFamily2To4,2.0,6,11215,2005576,2000
13538,30584622,40.671064,-73.989596,Duplex,0.0,0,11215,2997135,4500
13539,30584623,40.671127,-73.989693,SingleFamily,7.0,8,11215,3375542,1800
13540,30584624,40.671158,-73.989757,Apartment,2.0,3,11215,1532706,1200
13541,30584626,40.671217,-73.989878,Triplex,0.0,0,11215,3080143,1800
13542,30584627,40.671245,-73.989938,Apartment,1.0,1,11215,0,1755
13543,30584632,40.670961,-73.989319,Quadruplex,0.0,0,11215,2770496,3000
13544,30584653,40.669762,-73.986815,SingleFamily,1.0,2,11215,2405689,2100
13545,30584655,40.670009,-73.987376,SingleFamily,0.0,0,11215,0,4500
13546,30584656,40.670302,-73.987953,Duplex,0.0,0,11215,2792666,1900
13547,30584679,40.669149,-73.985608,Apartment,1.0,0,11215,0,1710
13548,2096311025,40.65942,-73.977178,Unknown,0.0,0,11215,1029455,0
13549,142928443,40.653211,-73.975994,VacantResidentialLand,0.0,0,11218,0,102
13550,2097711941,40.64477,-73.983763,SingleFamily,1.0,2,11218,652719,0
13551,2097838159,40.64477,-73.983763,SingleFamily,1.0,2,11218,766925,0
13552,2085963822,40.640914,-73.978684,MultiFamily2To4,1.0,2,11218,562178,0
13553,30675835,40.631036,-73.976905,SingleFamily,0.0,0,11218,0,1860
13554,30675779,40.631056,-73.977573,SingleFamily,0.0,0,11218,0,4000
13555,30675766,40.631948,-73.97774,Triplex,0.0,0,11218,1333714,2000
13556,30675761,40.632927,-73.977923,Mobile,3.0,6,11218,779650,2000
13557,30675363,40.634802,-73.977518,MultiFamily2To4,0.0,0,11218,1230666,2500
13558,30675361,40.634678,-73.977496,MultiFamily2To4,3.0,7,11218,907823,3750
13559,30675358,40.634433,-73.97745,SingleFamily,0.0,0,11218,1164507,3750
13560,30675356,40.634269,-73.97742,SingleFamily,0.0,0,11218,1175112,3750
13561,30675355,40.634188,-73.977405,SingleFamily,2.0,4,11218,1243393,3750
13562,30675291,40.633577,-73.978046,SingleFamily,0.0,0,11218,0,2000
13563,30673681,40.642445,-73.979696,SingleFamily,0.0,0,11218,0,1550
13564,30673037,40.643705,-73.979975,Triplex,0.0,0,11218,1198736,2442
13565,30673035,40.643837,-73.98,Apartment,1.0,2,11218,0,2442
13566,30673034,40.643906,-73.980013,Quadruplex,0.0,0,11218,1464903,2442
13567,30673029,40.644238,-73.980076,Quadruplex,0.0,0,11218,1470894,2442
13568,30673028,40.644304,-73.980089,Quadruplex,0.0,0,11218,1471435,2442
13569,59995933,40.651433,-73.980887,Condominium,0.0,0,11218,836119,0
13570,59995930,40.651433,-73.980887,Condominium,0.0,0,11218,836677,0
13571,59995927,40.651433,-73.980887,Condominium,0.0,0,11218,803349,0
13572,59995926,40.651433,-73.980887,Condominium,0.0,0,11218,812107,0
13573,30671025,40.651251,-73.980695,Duplex,0.0,0,11218,1358705,1710
13574,30671021,40.651031,-73.980554,SingleFamily,1.5,2,11218,1391584,3749
13575,2097711941,40.64477,-73.983763,SingleFamily,1.0,2,11218,652719,0
13576,2097838159,40.64477,-73.983763,SingleFamily,1.0,2,11218,766925,0
13577,2085963822,40.640914,-73.978684,MultiFamily2To4,1.0,2,11218,562178,0
13578,30675835,40.631036,-73.976905,SingleFamily,0.0,0,11218,0,1860
13579,30675779,40.631056,-73.977573,SingleFamily,0.0,0,11218,0,4000
13580,30675766,40.631948,-73.97774,Triplex,0.0,0,11218,1333714,2000
13581,30675761,40.632927,-73.977923,Mobile,3.0,6,11218,779650,2000
13582,30675363,40.634802,-73.977518,MultiFamily2To4,0.0,0,11218,1230666,2500
13583,30675361,40.634678,-73.977496,MultiFamily2To4,3.0,7,11218,907823,3750
13584,30675358,40.634433,-73.97745,SingleFamily,0.0,0,11218,1164507,3750
13585,30675356,40.634269,-73.97742,SingleFamily,0.0,0,11218,1175112,3750
13586,30675355,40.634188,-73.977405,SingleFamily,2.0,4,11218,1243393,3750
13587,30675291,40.633577,-73.978046,SingleFamily,0.0,0,11218,0,2000
13588,30673681,40.642445,-73.979696,SingleFamily,0.0,0,11218,0,1550
13589,30673037,40.643705,-73.979975,Triplex,0.0,0,11218,1198736,2442
13590,30673035,40.643837,-73.98,Apartment,1.0,2,11218,0,2442
13591,30673034,40.643906,-73.980013,Quadruplex,0.0,0,11218,1464903,2442
13592,30673029,40.644238,-73.980076,Quadruplex,0.0,0,11218,1470894,2442
13593,30673028,40.644304,-73.980089,Quadruplex,0.0,0,11218,1471435,2442
13594,59995933,40.651433,-73.980887,Condominium,0.0,0,11218,836119,0
13595,59995930,40.651433,-73.980887,Condominium,0.0,0,11218,836677,0
13596,59995927,40.651433,-73.980887,Condominium,0.0,0,11218,803349,0
13597,59995926,40.651433,-73.980887,Condominium,0.0,0,11218,812107,0
13598,30671025,40.651251,-73.980695,Duplex,0.0,0,11218,1358705,1710
13599,30671021,40.651031,-73.980554,SingleFamily,1.5,2,11218,1391584,3749
13600,250731779,40.62493,-73.97711,SingleFamily,0.0,0,11230,0,9100
13601,250731779,40.62493,-73.97711,SingleFamily,0.0,0,11230,0,9100
13602,250731779,40.62493,-73.97711,SingleFamily,0.0,0,11230,0,9100
13603,250731779,40.62493,-73.97711,SingleFamily,0.0,0,11230,0,9100
13604,142984858,40.607921,-73.973184,VacantResidentialLand,0.0,0,11223,0,208
13605,248956771,40.59384,-73.97282,SingleFamily,0.0,0,11223,0,1582
13606,248956773,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1622
13607,248956774,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1499
13608,248956775,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1539
13609,248956776,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1579
13610,248956780,40.59384,-73.97282,SingleFamily,0.0,0,11223,0,1635
13611,142984858,40.607921,-73.973184,VacantResidentialLand,0.0,0,11223,0,208
13612,248956771,40.59384,-73.97282,SingleFamily,0.0,0,11223,0,1582
13613,248956773,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1622
13614,248956774,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1499
13615,248956775,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1539
13616,248956776,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1579
13617,248956780,40.59384,-73.97282,SingleFamily,0.0,0,11223,0,1635
13618,142984858,40.607921,-73.973184,VacantResidentialLand,0.0,0,11223,0,208
13619,248956771,40.59384,-73.97282,SingleFamily,0.0,0,11223,0,1582
13620,248956773,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1622
13621,248956774,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1499
13622,248956775,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1539
13623,248956776,40.59392,-73.97369,SingleFamily,0.0,0,11223,0,1579
13624,248956780,40.59384,-73.97282,SingleFamily,0.0,0,11223,0,1635
13625,124764003,40.586194,-73.974055,Apartment,1.0,0,11223,0,11837
13626,112505371,40.584754,-73.974044,SingleFamily,1.0,0,11223,0,18430
13627,116165916,40.58514,-73.974052,SingleFamily,1.0,0,11223,0,5511
13628,124763811,40.585677,-73.974224,SingleFamily,0.0,0,11223,0,13600
13629,143006045,40.589685,-73.973671,SingleFamily,0.0,0,11223,0,16665
13630,2087199658,40.585911,-73.974581,SingleFamily,2.0,2,11223,640315,0
13631,2087229060,40.585909,-73.974219,Unknown,0.0,0,11223,447528,0
13632,2087296721,40.585932,-73.97458,Unknown,0.0,0,11223,447948,0
13633,89071033,40.583739,-73.974101,Miscellaneous,2.0,3,11223,0,2800
13634,89070882,40.583657,-73.974105,Miscellaneous,0.0,0,11223,0,2800
13635,123985630,40.586492,-73.974179,SingleFamily,0.0,0,11223,0,0
13636,112500351,40.584746,-73.973772,SingleFamily,0.0,0,11223,0,144184
13637,123983442,40.586492,-73.974179,SingleFamily,0.0,0,11223,0,0
13638,123985679,40.586196,-73.974052,SingleFamily,0.0,0,11223,0,0
13639,2087014162,40.585972,-73.974577,Apartment,2.0,2,11223,0,0
13640,2104121972,40.583515,-73.97406,Unknown,0.0,0,11223,436030,0
13641,2108568981,40.583427,-73.974464,Unknown,0.0,0,11223,435833,0
13642,123982479,40.586492,-73.974179,Apartment,2.0,2,11223,0,0
13643,123984483,40.586492,-73.974179,Apartment,2.0,2,11223,0,0
13644,123983942,40.586196,-73.974052,Condominium,2.0,2,11223,581062,0
13645,123984469,40.586492,-73.974179,Condominium,2.0,2,11223,580764,0
13646,123985424,40.586196,-73.974052,Condominium,0.0,0,11223,0,0
13647,123985463,40.586492,-73.974179,Condominium,0.0,0,11223,559503,0
13648,123984204,40.586492,-73.974179,Condominium,0.0,0,11223,557966,0
13649,124763775,40.586492,-73.974179,MultiFamily2To4,1.0,2,11223,488438,0
13650,2086033055,40.70952,-73.7964,MultiFamily5Plus,1.0,1,11432,0,0
13651,2086397897,40.71284,-73.77615,MultiFamily5Plus,1.0,2,11432,0,0
13652,2086033055,40.70952,-73.7964,MultiFamily5Plus,1.0,1,11432,0,0
13653,2086397897,40.71284,-73.77615,MultiFamily5Plus,1.0,2,11432,0,0
13654,2085857700,40.70663,-73.80657,MultiFamily5Plus,1.0,2,11435,0,0
13655,2085858407,40.70663,-73.80657,MultiFamily5Plus,1.0,1,11435,0,0
13656,2092697776,40.714282,-73.776439,Unknown,0.0,0,11435,344918,0
13657,2092746217,40.714282,-73.776439,Unknown,0.0,0,11435,344918,0
13658,2085857700,40.70663,-73.80657,MultiFamily5Plus,1.0,2,11435,0,0
13659,2085858407,40.70663,-73.80657,MultiFamily5Plus,1.0,1,11435,0,0
13660,2092697776,40.714282,-73.776439,Unknown,0.0,0,11435,344918,0
13661,2092746217,40.714282,-73.776439,Unknown,0.0,0,11435,344918,0
13662,32180707,40.68267,-73.804683,SingleFamily,0.0,0,11436,462410,3000
13663,2097867538,40.723696,-73.850074,Unknown,0.0,0,11375,525584,0
13664,108264679,40.720044,-73.839907,Cooperative,1.0,1,11375,290833,0
13665,31979644,40.71865,-73.8377,Condominium,2.0,2,11375,1085212,0
13666,247904371,40.71976,-73.83967,Cooperative,0.0,0,11375,0,66330
13667,2110764757,40.72664,-73.85271,MultiFamily2To4,1.0,1,11375,393640,0
13668,2111184748,40.719863,-73.841434,MultiFamily2To4,1.0,1,11375,435295,0
13669,31979569,40.71865,-73.8377,Condominium,2.0,1,11375,763956,0
13670,2146002850,40.72552,-73.85162,MultiFamily2To4,1.0,0,11375,405082,0
13671,31977708,40.72664,-73.85271,Condominium,0.0,0,11375,452531,41000
13672,31977709,40.72664,-73.85271,MultiFamily2To4,1.0,0,11375,548923,41000
13673,31977710,40.72664,-73.85271,Condominium,0.0,0,11375,466539,41000
13674,31977711,40.72664,-73.85271,Condominium,0.0,0,11375,463377,41000
13675,31977712,40.72664,-73.85271,Condominium,1.0,2,11375,575890,41000
13676,31977713,40.72664,-73.85271,MultiFamily2To4,1.0,1,11375,413060,41000
13677,31977714,40.72664,-73.85271,MultiFamily2To4,1.0,1,11375,417794,41000
13678,31977715,40.72664,-73.85271,Condominium,0.0,0,11375,651668,41000
13679,31977716,40.72664,-73.85271,Condominium,0.0,0,11375,406612,41000
13680,31977717,40.72664,-73.85271,Apartment,1.0,1,11375,0,41000
13681,31977718,40.72664,-73.85271,Apartment,1.0,1,11375,0,41000
13682,31977719,40.72664,-73.85271,MultiFamily2To4,1.0,1,11375,416538,41000
13683,31977720,40.72664,-73.85271,MultiFamily2To4,1.0,2,11375,443789,41000
13684,31977721,40.72664,-73.85271,Condominium,0.0,0,11375,546072,41000
13685,31977722,40.72664,-73.85271,MultiFamily2To4,1.0,0,11375,394108,41000
13686,31977723,40.72664,-73.85271,Condominium,0.0,0,11375,421371,41000
13687,31977724,40.72664,-73.85271,Condominium,2.0,2,11375,738946,41000
13688,30699421,40.625499,-74.038244,SingleFamily,3.5,5,11209,2327439,3836
13689,2125030637,40.78649,-73.97144,MultiFamily2To4,1.0,0,10024,470590,0
13690,2133385063,40.78649,-73.97144,MultiFamily2To4,2.0,2,10024,1315509,0
13691,2127594326,40.7865,-73.97143,MultiFamily2To4,1.0,0,10024,451832,0
13692,2127594319,40.7865,-73.97143,MultiFamily2To4,2.0,2,10024,1307932,0
13693,2091150571,40.78649,-73.97144,MultiFamily2To4,1.0,1,10024,780570,0
13694,2092747855,40.78649,-73.97144,MultiFamily2To4,1.0,0,10024,467353,0
13695,2094370136,40.78649,-73.97144,MultiFamily2To4,2.0,2,10024,1306890,0
13696,2100738248,40.7865,-73.97143,MultiFamily2To4,1.0,1,10024,780485,0
13697,2101220294,40.78649,-73.97144,MultiFamily2To4,1.0,0,10024,467353,0
13698,2102059398,40.78649,-73.97144,MultiFamily2To4,1.0,0,10024,410277,0
13699,2103156400,40.7865,-73.97143,Apartment,3.0,3,10024,0,0
13700,2104685159,40.786495,-73.971427,MultiFamily2To4,2.0,2,10024,1307937,0
13701,2104880488,40.78649,-73.97144,MultiFamily2To4,1.0,1,10024,780570,0
13702,2106177597,40.7858,-73.970756,MultiFamily2To4,1.0,0,10024,462112,0
13703,2108330255,40.7865,-73.97143,MultiFamily2To4,2.0,2,10024,1321475,0
13704,2108865241,40.78649,-73.97144,MultiFamily2To4,2.0,2,10024,1213188,0
13705,2110069378,40.786495,-73.971427,MultiFamily2To4,1.0,0,10024,467079,0
13706,2127594317,40.786495,-73.971427,MultiFamily2To4,1.0,0,10024,468809,0
13707,2110757849,40.78649,-73.97144,MultiFamily2To4,1.0,1,10024,779317,0
13708,2111074380,40.786495,-73.971427,MultiFamily2To4,1.0,0,10024,470276,0
13709,2112045689,40.78649,-73.97144,MultiFamily2To4,1.0,0,10024,492541,0
13710,2113122177,40.78649,-73.97144,MultiFamily2To4,1.0,0,10024,467353,0
13711,2113694254,40.78649,-73.97144,MultiFamily2To4,1.0,1,10024,780570,0
13712,2114151699,40.7865,-73.97143,MultiFamily2To4,1.0,0,10024,410712,0
13713,83051940,40.74107,-73.87998,MultiFamily2To4,12.0,17,11373,1392152,4345
13714,31964379,40.745117,-73.88813,SingleFamily,0.0,0,11373,0,1157
13715,31966102,40.7406,-73.879613,SingleFamily,0.0,0,11373,0,2400
13716,31966138,40.740233,-73.879283,SingleFamily,0.0,0,11373,0,2042
13717,31966180,40.738885,-73.877952,Condominium,1.0,2,11373,528414,22485
13718,31966802,40.740971,-73.879424,SingleFamily,0.0,0,11373,0,1380
13719,31966803,40.741151,-73.879625,SingleFamily,0.0,0,11373,0,2442
13720,31966808,40.741105,-73.879558,SingleFamily,0.0,0,11373,0,2662
13721,31972023,40.738759,-73.877302,SingleFamily,0.0,0,11373,0,788
13722,31972065,40.738262,-73.876707,Cooperative,1.0,1,11373,352684,25481
13723,64466096,40.73791,-73.87716,SingleFamily,0.0,0,11373,0,33400
13724,72541581,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13725,72649290,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13726,72649291,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13727,72649292,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13728,72649294,40.738885,-73.877952,Cooperative,1.0,2,11373,419719,0
13729,72649295,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13730,72649296,40.738885,-73.877952,MultiFamily2To4,0.0,2,11373,456421,0
13731,72649297,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13732,72649298,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13733,72649299,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13734,72649300,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13735,72649301,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13736,72649302,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13737,72649303,40.738885,-73.877952,Cooperative,0.0,0,11373,337407,0
13738,245397157,40.7484,-73.8947,Cooperative,0.0,0,11372,458638,23959
13739,31955672,40.75086,-73.900516,MultiFamily2To4,3.0,3,11377,916995,1960
13740,31955628,40.751359,-73.901432,Apartment,1.0,3,11377,0,18992
13741,31955665,40.750655,-73.900078,MultiFamily2To4,3.0,3,11377,915863,3167
13742,31955666,40.7507,-73.900138,SingleFamily,0.0,0,11377,739068,1960
